"id","value","count","basin_name","basin_huc","basin_feat","filename","land_policy","accretion","slr_scenario","yr","acres"
"COASTAL_Citrus",0,75.8041197585408,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",0.0749264596599764
"COASTAL_Citrus",1900,27695.9494283427,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",27.3752857258614
"COASTAL_Citrus",3200,57.1131357904524,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",0.0564518799042705
"COASTAL_Citrus",4100,8.95554120233282,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",0.00885185394629222
"COASTAL_Citrus",5400,170168894.159549,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",168198.67870297
"COASTAL_Citrus",6110,1427.77697980753,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",1.41124617793532
"COASTAL_Citrus",6120,396504.544502948,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",391.913814886693
"COASTAL_Citrus",6420,23869.3725448253,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",23.5930129495013
"COASTAL_Citrus",6425,10007.6082211339,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",9.8917401331496
"COASTAL_Citrus",6510,1936.9972202385,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",1.91457066642258
"COASTAL_Citrus",6600,11233.6696022322,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",11.1036061755776
"COASTAL_Citrus",9113,32904876.7694447,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",32523.9041062081
"COASTAL_Hernando",0,84.6870124936104,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",0.0837065062629594
"COASTAL_Hernando",1100,36.8856097608805,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",0.036458548171069
"COASTAL_Hernando",1200,710.356931740343,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",0.702132419184653
"COASTAL_Hernando",1800,2529.21170394897,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",2.49992849084065
"COASTAL_Hernando",1900,2103.02303787708,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",2.07867423714454
"COASTAL_Hernando",4100,56.7641530465335,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",0.0561069376825607
"COASTAL_Hernando",5400,119843488.005173,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",118455.940101049
"COASTAL_Hernando",6120,154212.4188468,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",152.426947461392
"COASTAL_Hernando",6410,0.870283365249634,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",0.000860207224446774
"COASTAL_Hernando",6420,2309.96832831093,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",2.28322351500575
"COASTAL_Hernando",6425,2577.05409816378,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",2.54721696581524
"COASTAL_Hernando",6510,3310.51269430108,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",3.27218357832647
"COASTAL_Hernando",6600,656.772829699097,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",0.649168713876841
"COASTAL_Hernando",7100,689.340412112419,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",0.681359228820981
"COASTAL_Hernando",9113,23499312.4806511,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",23227.2374407502
"COASTAL_Hillsborough",0,21604,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",21.353868888
"COASTAL_Hillsborough",1100,5771,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",5.704183362
"COASTAL_Hillsborough",1200,11127,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",10.998171594
"COASTAL_Hillsborough",1800,42029.2607574479,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",41.5426459763982
"COASTAL_Hillsborough",3200,9515.02880903057,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_LA_Inter_2080","PD","LA","Inter","2080",9.40486380547961
